"","req","item_req","texto_req","grupo_mercadoria","nm","valor_estimado","oportunidade","item_oportunidade"
"2933","4003014065",30,"BATERIAS E ACUMUL. ELÉTRICOS (ME/EPP)","26111707",NA,1,"7003514992",3
"2934","4003014065",40,"BATERIAS E ACUMUL. ELÉTRICOS (AC)","26111707",NA,1,"7003514992",4
"2935","0030366506",10,"Booster pressão 102mm 1,4:1","41112408","000000000011585906",149148.77,"7003691919",3
"2936","0030311366",10,"Mangueira esp. p/Turret","20141700B","000000000010739265",708089.65,NA,0
"2937","0031212963",10,"Chave transfer. autom.","39122200C","000000000012672487",80604.95,"7003778363",1
"2938","0031402108",10,"Visor nível bicolor 318mm","41112407B","000000000012723366",80000,"7003646960",1
"2939","0030077724",10,"Vv.controle globo NPS 4","40141609","000000000011342522",135886.11,NA,0
"2940","0030077724",20,"Vv.controle globo NPS 4","40141609","000000000011342522",154418.76,"7003773108",2
"2941","0031216942",10,"Cabo potência 1kV 3x 16mm² XLPE ST7","26121629","000000000011678922",29.55,NA,0
"2942","0031321362",10,"Cabo pot nav 1kV 1x 95mm² HF EPR SHF1","26121629A","000000000011811394",71.01,NA,0
"2943","0031155884",10,"Válvula borboleta lug fire-safe 20"" 150#","40141619","000000000011916521",33629.31,NA,0
"2944","0029305148",10,"Cabo potência 1kV 3x 16mm² XLPE ST7","26121629","000000000011678922",18.22,NA,0
"2945","0029305148",20,"Cabo potência 1kV 3x 16mm² XLPE ST7","26121629","000000000011678922",18.22,"7003414523",1
"2946","0031351785",10,"Cabo pot NBR13248 4x 16mm² HEPR PRE","26121614A","000000000011082098",75.51,"7003646479",4
"2947","0031236616",10,"Vv.controle esfera NPS 20","40141609","000000000012714964",100878.47,"7003646482",8
"2948","0030343103",10,"Célula carga compressão 0a20ton","41112108","000000000012074592",3604.37,"7003646860",1
"2949","0031227086",10,"Pn.instrum.pneum. 600X800X400mm","39121100D","000000000012076558",93688.47,NA,0
"2950","0030078151",10,"Vv.controle globo NPS 16 Cv1600","40141609","000000000011825150",267328.87,NA,0
"2951","0029617052",10,"Vv.controle borb. NPS 20","40141609","000000000011499165",20157,"7003437363",2
"2952","0030078404",10,"Vv.controle borb. NPS 14","40141609","000000000012383685",50000,"7003437363",5
"2953","0030379823",10,"Válv. regul. pressão DN1"" Cv3,79","41112404","000000000012509947",10000,NA,0
"2954","0030379823",20,"Válv. regul. pressão DN1"" Cv3,79","41112404","000000000012509947",10000,NA,0
"2955","0030379823",30,"Válv. regul. pressão DN1"" Cv3,79","41112404","000000000012509947",10000,NA,0
"2956","0029860828",10,"Válvula pressão/vácuo p/tubul. 1""","40141627","000000000012387994",7797.56,NA,0
"2957","0030653992",10,"Vv.controle globo NPS 3 Cv30,5","40141609","000000000012530111",639537.32,"7003684432",6
"2958","0031265936",10,"Vv.controle globo NPS 2 Cv3,8","40141609","000000000011658410",53261.25,"7003684432",13
"2959","0030949468",10,"Barreira seg intr 4canais","39121018","000000000011487303",4589.07,"7003685594",3
"2960","0031364576",10,"Booster pressão 102mm 1,1:1","41112408","000000000011585967",120175.34,NA,0
"2961","0031391382",10,"Tê red. WP11 Linha princ x princ xderiva","40142319A","000000000011835961",27825.72,"7003688284",4
"2962","0028342499",10,"Vv.controle esfera NPS 8","40141609","000000000011061667",36404,NA,0
"2963","0029933257",10,"Vv.controle esfera NPS 3","40141609","000000000011480878",54971.93,"7003276324",14
"2964","0029933257",20,"Vv.controle esfera NPS 3","40141609","000000000011480878",44902.2,NA,0
"2965","0029620870",10,"Válvula alívio 2x 3"" FR AISI-316","40141606","000000000012240477",1500,NA,0
"2966","0030469410",10,"Monitor multigás multi-faixas IP65","41113118","000000000012599147",165000,"7003395256",1
"2967","0030296424",10,"Válv. borb. waf. 14"" 250# A536-65-45-12","40141620","000000000011721345",9035.04,NA,0
"2968","0030512946",10,"Válv. borb. waf. 12"" 150# A536-65-45-12","40141620","000000000010650944",3156.48,NA,0
"2969","0030362326",10,"Chave d/part. direta 440V 200cv 270A","39121521","000000000011281026",30017.66,"7003390228",2
"2970","0030154338",10,"BOP haste bombeio 1 1/2"" 3000psi","20141007C","000000000011400624",8328.81,"7003394258",1
"2971","0028777007",10,"Mangueira esp. p/Turret da plataf.P35","20141700B","000000000010739183",1185085.94,NA,0
"2972","0028777007",20,"Mangueira esp. p/Turret da plataf.P35","20141700B","000000000010739183",1197032.51,NA,0
"2973","0030311364",10,"Mangueira esp. p/Turret","20141700B","000000000010739229",225064.22,NA,0
"2974","4003014312",10,"Sonda umidade digital -80a20ºC","41112301","000000000011647072",11370.14,"7003603483",6
"2975","4003014312",20,"Cabo mont. p/analis.umidade GE","41112304A","000000000011857582",2250.46,NA,0
"2976","4003014312",30,"Coletor amostr.tp.sonda manual cap.250mL","41104005","000000000012657205",25863.75,NA,0
"2977","4003007708",10,"Global de Prensa-cabo - LOTE 1","39121431",NA,1,"7003429383",1
"2978","4003007708",20,"Global de Prensa-cabo - LOTE 2","39121431",NA,1,"7003429383",2
"2979","0030978385",10,"Válvula seg. 1 1/2x 2"" FJA A351-CF8C","40141606","000000000010935134",1183,NA,0
"2980","0031268558",10,"Tubo tr.térm. B111-C68700 s/c 0.750 x 0.","40101800A","000000000010005101",399.54,NA,0
"2981","4003012198",10,"Medidor vazão gás 10a2000l/h 16mm","41112508","000000000012170793",59000,"7003703198",14
"2982","0031129574",10,"Válvula de controle","40141609","000000000012180837",45000,"7003702983",4
"2983","0028856928",10,"Vv.controle esfera NPS 10","40141609","000000000011311568",130069.93,NA,0
"2984","0029819049",10,"Válv.de controle;tp de obturador:esfera","40141609","000000000012468183",30000,NA,0
"2985","0030132235",10,"Vv.controle esfera NPS 18","40141609","000000000011230377",15000,"7003440342",7
"2986","0030629488",10,"Junta anel octog R-63 UNS N06625,230HB","31181500A","000000000012070107",466.2,"7003441357",1
"2987","0030629488",20,"Junta anel octog R-63 UNS N06625,230HB","31181500A","000000000012070107",466.2,"7003583978",1
"2988","0030629488",30,"Junta anel octog R-63 UNS N06625,230HB","31181500A","000000000012070107",466.2,NA,0
"2989","0030299571",10,"Posicionador intelig. 0a90º","40141600E","000000000012393706",27541.06,"7003446536",4
"2990","0030320993",10,"Transm.nível displacer 0a830mm","41111938","000000000012588341",73567.37,NA,0
"2991","0030281885",10,"Tomada ind. 4p(3p+T) 480-500Vca 63A","39121406A","000000000010340926",9301.81,"7003427180",3
"2992","0031323021",10,"Projetor ilum. 1x 250W IP66 Ex nR","39111704","000000000011009137",2294.76,"7003598895",17
"2993","0031257063",10,"Atuador elétr. multvoltas 1020Nm","31251501","000000000012254848",71137.18,"7003598899",12
"2994","0031065979",10,"Válv.esf. F/S 8"" 300# FR A995-6A","40141607","000000000011533218",51352,"7003597190",7
"2995","0030826518",10,"Transm.nível radar 0a800mm","41111938","000000000012621485",46358.82,"7003597218",3
"2996","0030613030",10,"Transm.nível radar 0a1600mm","41111938","000000000011784490",25973.32,NA,0
"2997","0031013569",10,"Atuador intel. mult c/red 388Nm","31251501","000000000011023492",92641.32,NA,0
"2998","0030580457",10,"Anodo galvân. zinco NBR 9358 ZES-40","31120000A","000000000010661604",1190.93,"7003778848",1
"2999","0030510933",10,"Válv.esf. conv. 6"" 900# FJA LCB","40141607","000000000010009412",56408.49,"7003429687",6
"3000","0030571257",10,"Válv.esf. F/S 8"" 1500# FJA A105/A216WCB","40141607","000000000011914695",81770.33,NA,0
"3001","0031528743",10,"Válv. solenóide sub base 3/2 vias","40141605","000000000011954290",13167.69,"7003692569",4
"3002","0031569709",10,"Válv. solenóide RO 1/2""NPT-F 5vias","40141605","000000000010224180",3780.02,"7003692569",6
"3003","0030858469",10,"Vidro espec. p/visor nível Sfay","41112407C","000000000010190242",140.1,NA,0
"3004","0031391048",10,"Lâmina p/visor nível Sfay","41112407C","000000000010207151",242.62,"7003692570",20
"3005","0028659857",10,"Vv.controle globo NPS 2 Cv5,6","40141609","000000000012413803",18000,NA,0
"3006","0028659857",20,"Vv.controle globo NPS 2 Cv5,6","40141609","000000000012413803",18000,"7003697465",1
"3007","0031350506",10,"Vv.controle globo NPS 8 Cv380","40141609","000000000012245639",98718.83,"7003697465",9
"3008","0031350697",10,"Vv.controle globo NPS 10","40141609","000000000012297164",238749.39,"7003697465",11
"3009","0031382237",10,"Posicionador intelig. 0a10""","40141600E","000000000011657825",10782.9,NA,0
"3010","0031661001",10,"Posicionador eletropneum. 0a90º","40141600E","000000000011742895",17786.11,NA,0
"3011","0031110491",10,"Vv.controle on-off borb. NPS 10","40141609","000000000012372145",59054.96,NA,0
"3012","0031032618",10,"Tubo tr.térm. A179 s/c 1 x 0.109""","40101800A","000000000010005987",355.38,"7003606715",3
"3013","0030299914",10,"Acelerômetro 245m/s2","41113639","000000000010488944",2120.17,"7003683855",1
"3014","0029127306",10,"Gerenc.vazão MVS configurável","41112512","000000000011274519",85194.15,"7003433828",1
"3015","0030466637",10,"Tubo tr.térm. A179 s/c 0.750 x 0.083""","40101800A","000000000010005106",42.63,NA,0
"3016","0030317229",10,"Sensor vaz.ultrasôn. flg.3""150FR 100m/s","41111931","000000000012536514",37893.75,"7003703198",2
"3017","0031453155",10,"Válvula de controle on-off tipo: borb.bi","40141609","000000000012723096",32458.89,"7003702872",3
"3018","0031648667",10,"Vv.controle borb. NPS 16","40141609","000000000011324000",142036.96,NA,0
"3019","0031104864",10,"Vv.controle esfera NPS 8","40141609","000000000011165907",933699.67,"7003702890",6
"3020","0031459326",10,"Transdutor I/P 4a20mA 1/2""NPT","41112107","000000000010211412",5513.06,"7003701284",4
"3021","4003004908",10,"Junta Anel para Flange","31181500A",NA,1,"7003410264",1
"3022","0031030682",10,"Vv.controle esfera NPS 4","40141609","000000000012229966",25000,"7003593218",12
"3023","0029952775",10,"Válvula gás lift ISO 17078-2 cond 1 cega","20121411A","000000000011306881",12598.41,"7003414352",1
"3024","0029256420",10,"Detector chama p/forno/cald. UV 4-20mA","46191504","000000000011031880",77161.26,NA,0
"3025","0031259990",10,"Tubo AL A691-5CR-22 c/c B36.10 24""x0.375","40142105","000000000010000641",3263.05,"7003641260",3
"3026","0031302153",10,"Tubo AL A335-P5 s/c B36.10 6""x0.280"" STD","40142105","000000000010000590",5151.77,"7003641260",5
"3027","0030145040",10,"Transm.pressão dif. 1a100kPa","41112410","000000000012073946",10962.6,"7003637131",2
"3028","0030258541",10,"Transm.pressão dif. -1000a1000""H2O","41112410","000000000011660468",4561.94,"7003687616",7
"3029","0031116133",10,"Tubo tr.térm. B111-C44300 s/c 0.750 x 0.","40101800A","000000000010263048",1000,"7003593123",2
"3030","0031108780",10,"Junta de exp. axial 1438x2012x450mm","40142312","000000000010950385",45031.61,"7003593128",2
"3031","0030687112",10,"Válvula borboleta lug triexc fire-safe 6","40141619","000000000011535412",15083.64,"7003594850",3
"3032","0030958749",10,"Válvula borboleta lug triexc fire-safe 1","40141619","000000000011908571",27321.29,NA,0
"3033","0030908615",10,"Válv.manifold 3vv. AI S32760","40141600H","000000000012626644",13380.42,NA,0
"3034","0028370871",10,"Vv.controle esfera NPS 4","40141609","000000000011116601",11885.02,NA,0
"3035","0029230498",10,"Vv.controle esfera NPS 12","40141609","000000000011284841",79033,"7003779032",1
"3036","0030789795",10,"Válv.esf. conv. 10"" 600# FP LC3","40141607","000000000012627108",1e+05,NA,0
"3037","0029608287",10,"Transm.vazão mássico 0a0,04t/h","41112516","000000000012224357",36000,NA,0
"3038","0031037729",10,"Vv.controle on-off esfera NPS 6","40141609","000000000012444215",70000,"7003593588",12
"3039","0031115251",10,"Vv.controle esfera NPS 14","40141609","000000000011149035",155165.22,NA,0
"3040","0031165729",10,"Vv.controle on-off esfera NPS 12","40141609","000000000012528944",157622.18,"7003593588",15
"3041","0031113460",10,"Choke mod FLO P4 DN 4"" 3600psi","20141005","000000000012533069",1155148.2,"7003593590",3
"3042","0030666113",10,"Disjuntor 3P extraív 12kV 1250A","39121602","000000000011991837",31184.9,NA,0
"3043","0029724220",10,"Vv.controle globo NPS 3 Cv45,8","40141609","000000000011941220",343461,NA,0
"3044","0029684123",10,"Amarra c/malhete DN elo 76mm x 10,0m","31151600B","000000000010317402",16846.34,NA,0
"3045","0029684123",20,"Amarra c/malhete DN elo 76mm x 10,0m","31151600B","000000000010317402",17116.15,"7003263452",2
"3046","0029684123",30,"Amarra c/malhete DN elo 76mm x 10,0m","31151600B","000000000010317402",21761.78,NA,0
"3047","0030109098",10,"Amarra c/malhete DN elo 76mm x 7,9m","31151600B","000000000012570196",253963.5,NA,0
"3048","0030069222",10,"Transm.vazão mássico 65a20000kg/h","41112516","000000000012482845",68000,"7003409573",1
"3049","0030859487",10,"Válvula gav. 14"" 150# FR WCB","40141613","000000000010350605",26530.45,NA,0
"3050","0030859609",10,"Válvula gav. 20"" 300# FR C5","40141613","000000000010618819",112689.17,NA,0
"3051","0030908749",10,"Válv. regul. pressão DN3/4"" Cv1,95","41112404","000000000012646606",30178.53,"7003536066",5
"3052","0031068254",10,"Válvula macho n/lub 2"" 150 FLG FR A216-W","40141626","000000000012664922",3500,"7003587414",1
"3053","0031068254",20,"Válvula macho n/lub 2"" 150 FLG FR A216-W","40141626","000000000012664922",3500,"7003801192",1
"3054","0030062188",10,"Plugue 4p(3p+T) 480-500Vca 63A","39121402A","000000000010074096",6806.25,"7003592916",2
"3055","0029947157",10,"Válv.esf. conv. 3"" 150# FR B62","40141607","000000000011497493",8660.56,NA,0
"3056","0031552003",10,"CLP I/O fixos 24Vcc","32151700A","000000000011549490",76754.1,NA,0
"3057","0031527011",10,"Junta de exp. axial JEBS-LD 40""x305mm","40142312","000000000012731784",42000,"7003671210",1
"3058","0030142945",10,"Atuador hidráulico linear","31251503","000000000011333795",160453.47,"7003414308",7
"3059","0030258519",10,"Atuador hidráulico linear","31251503","000000000011333795",264197.66,"7003414308",8
"3060","0028909886",10,"Conv.freq. 3F 0 -590Hz 480V 250A","39121007","000000000012479645",33500,"7003411700",1
"3061","4003024153",10,"BANCO DE BATERIAS 12V 75AH  NB05 / 02","26111700A",NA,63711.64,"7003679887",3
"3062","4003024153",20,"BANCO DE BATERIAS 12V 75AH  NB05 / 02","26111700A",NA,63711.64,NA,0
"3063","4003019922",10,"UPS 3F 50/60Hz 150KVA 400V","39121011",NA,450000,NA,0
"3064","4003019922",20,"UPS 3F 50/60Hz 150KVA 400V","39121011","000000000012494960",5e+05,NA,0
"3065","4003016145",10,"Joelho em aço para tubo de condução","40142317A",NA,1,"7003541507",1
"3066","4003016145",20,"Luva de aço para tubo condução","40142315A",NA,1,"7003541507",2
"3067","4002996560",10,"TRANSMISSOR DE VAZÃO","41112516","000000000012570462",40000,NA,0
"3068","4002996560",20,"Transm.vazão vortex 0a800m3/h","41112516","000000000012570462",40000,NA,0
"3069","0030076163",10,"Válvula hidráulica Direcional","40141608","000000000012489420",7831.72,NA,0
"3070","4003024187",10,"Junta metálica AI 316L +grafite flex DE","31181500H","000000000012172128",1720,NA,0
"3071","4003024187",20,"Anel central. 304 oring FKM DI 2""","31181500E","000000000012664424",1000,"7003680450",3
"3072","4003024187",30,"Elem.módulo membrana p/gás em fib.celulo","40161807","000000000012168276",2500,"7003713756",3
"3073","4003024187",40,"Conj.manut.","31181604B","000000000012637122",381,NA,0
"3074","4003024187",50,"Válvula ret. axial 2""","40141630A","000000000012427046",52,"7003800511",1
"3075","4003024187",60,"Elem.módulo membrana p/gás em fib.celulo","40161807","000000000012168276",2500,NA,0
"3076","4002997027",10,"Válv. solenóide RO 1/2""NPT-F 3/2 vias","40141605","000000000012417357",30000,NA,0
"3077","0030530717",10,"Calha elétrica perfur. 100x 100x 3m","39131710","000000000012432474",146,"7003680437",1
"3078","0031179890",10,"Tubo tr.térm. A179 s/c 38,1mm x 0.109"" t","40101800A","000000000012522119",506.1,"7003680483",3
"3079","0030445109",10,"Relé multifunção digital f=27 f=46 f=48","39122323","000000000010221187",31677.44,"7003679436",1
"3080","0030802498",10,"Relé multifunção digital f=21 f=32P f=40","39122323","000000000011598920",35061.52,NA,0
"3081","0030839759",10,"Motor el. 3F 6p 75kW 440V Ex nC","26101114","000000000012611705",110000,NA,0
"3082","0031488311",10,"Transm.pressão dif. -250a250""H2O","41112410","000000000012599569",34754.01,"7003667649",3
"3083","0030199036",10,"Válv. solenóide RO 1/2""NPT-F 2vias","40141605","000000000011904273",30850.6,"7003543467",4
"3084","0030820566",10,"Motor el. 3F 2p 22kW 440V Ex nA","26101114","000000000012607251",47000,"7003543659",5
"3085","0029012566",10,"Posicionador eletropneum. 3a6""","40141600E","000000000011605437",16986.16,"7003145297",14
"3086","0029012566",20,"Posicionador eletropneum. 3a6""","40141600E","000000000011605437",12819.98,NA,0
"3087","0030869363",10,"Tubo tr.térm. A179 s/c 31,75mm x 0.109""","40101800A","000000000012569556",490,"7003544042",6
"3088","0030869363",20,"Tubo tr.térm. A179 s/c 31,75mm x 0.109""","40101800A","000000000012569556",490,NA,0
"3089","0030198680",10,"Painel Móvel 4x 220V Ex de","39121710","000000000012549968",48231.4,"7003791791",2
"3090","0030282449",10,"Transm.vazão eletromag. 200a2000Nm3/h","41112516","000000000012580942",1e+05,"7003383586",6
"3091","0030227896",10,"Válvula hidráulica Direcional","40141608","000000000010543643",14228.7,"7003380480",10
